product_id,category,brand,option,r,g,b,L,a,b,hex,case_type,timestamp
TEMP386283,liptint,오아드,05포그베이,232,231,231,27.5158,0.3332,0.1227,#E8E7E7,B_hardcase,2025-11-25 11:49:52
TEMP943773,liptint,오아드,06로지마롱,227,226,226,26.9877,0.3346,0.1231,#E3E2E2,B_hardcase,2025-11-25 11:49:52
TEMP936654,liptint,오아드,07애플리,226,225,225,26.8818,0.3349,0.1232,#E2E1E1,B_hardcase,2025-11-25 11:49:52
TEMP078191,liptint,오아드,08버니잼,225,224,224,26.7758,0.3352,0.1233,#E1E0E0,B_hardcase,2025-11-25 11:49:52
TEMP027794,liptint,오아드,09밋베리,226,226,226,26.9651,-0.0022,0.0042,#E2E2E2,B_hardcase,2025-11-25 11:49:52
TEMP467195,liptint,오아드,10뮤모브,226,226,226,26.9651,-0.0022,0.0042,#E2E2E2,B_hardcase,2025-11-25 11:49:52
A20251125114958139846,A_normal,liptint,3CE,드리미겨울쿨추천,191,124,131,45,155,136,#BF7C83,2025-11-25 11:49:58
A20251125114958289213,A_normal,liptint,3CE,라일락글레이즈,185,106,131,41,163,129,#B96A83,2025-11-25 11:49:58
A20251125114958173555,A_normal,liptint,3CE,레드뮤즈,220,64,62,39,189,167,#DC403E,2025-11-25 11:49:58
A20251125114958297307,A_normal,liptint,3CE,레인오어샤인,211,112,121,45,168,142,#D37079,2025-11-25 11:49:58
A20251125114958153664,A_normal,liptint,3CE,머머링,221,123,111,48,166,152,#DD7B6F,2025-11-25 11:49:58
A20251125114958284816,A_normal,liptint,3CE,밀키섀도우,187,127,110,45,150,147,#BB7F6E,2025-11-25 11:49:58
A20251125114958216911,A_normal,liptint,3CE,버디웜추천,234,163,159,56,155,141,#EAA39F,2025-11-25 11:49:59
A20251125114959136431,A_normal,liptint,3CE,세컨드스킨,222,187,183,60,140,135,#DEBBB7,2025-11-25 11:49:59
A20251125114959260401,A_normal,liptint,3CE,센슈얼브리즈,190,101,91,40,164,151,#BE655B,2025-11-25 11:49:59
A20251125114959272704,A_normal,liptint,3CE,소프티스트,216,136,130,49,159,145,#D88882,2025-11-25 11:49:59
A20251125114959272060,A_normal,liptint,3CE,스모크핑크,211,91,87,41,176,155,#D35B57,2025-11-25 11:49:59
A20251125114959276473,A_normal,liptint,3CE,스피크투미,181,70,59,34,173,159,#B5463B,2025-11-25 11:49:59
A20251125114959175851,A_normal,liptint,3CE,오트봄웜베이스립추천,234,174,164,58,150,142,#EAAEA4,2025-11-25 11:49:59
A20251125114959102131,A_normal,liptint,3CE,오팔샤워,210,148,149,51,152,137,#D29495,2025-11-25 11:49:59
A20251125114959128027,A_normal,liptint,3CE,워미시무브,205,118,84,45,161,162,#CD7654,2025-11-25 11:49:59
A20251125114959177069,A_normal,liptint,3CE,웨이백,193,114,98,43,159,151,#C17262,2025-11-25 11:49:59
A20251125114959299658,A_normal,liptint,3CE,유어사이드여름쿨추천,244,131,156,52,174,135,#F4839C,2025-11-25 11:49:59
A20251125114959225161,A_normal,liptint,3CE,이터널웜,185,109,87,41,157,154,#B96D57,2025-11-25 11:49:59
A20251125114959271324,A_normal,liptint,3CE,칠무브,153,71,69,31,163,146,#994745,2025-11-25 11:49:59
A20251125114959242225,A_normal,liptint,3CE,코지위스퍼쿨베스트,229,133,149,51,167,136,#E58595,2025-11-25 11:49:59
A20251125114959205115,A_normal,liptint,3CE,콜디스트,128,55,75,26,162,132,#80374B,2025-11-25 11:49:59
A20251125114959664276,A_normal,liptint,3CE,텍스트미겨울쿨추천,210,129,147,48,162,132,#D28193,2025-11-25 11:49:59
A20251125114959217808,A_normal,liptint,3CE,토프베이지가을웜추천,198,141,130,49,149,143,#C68D82,2025-11-25 11:49:59
A20251125114959311411,A_normal,liptint,3CE,패시네이티드,241,194,207,63,147,128,#F1C2CF,2025-11-25 11:50:00
A20251125115000163648,A_normal,liptint,3CE,포커스온미,221,106,90,45,173,159,#DD6A5A,2025-11-25 11:50:00
A20251125115000137520,A_normal,liptint,3CE,퓨어블렌딩여름쿨베이스립추천,241,170,179,58,156,134,#F1AAB3,2025-11-25 11:50:00
A20251125115000285676,A_normal,liptint,3CE,허쉬레드뉴트럴베스트,230,118,130,48,173,143,#E67682,2025-11-25 11:50:00
A20251125115000137645,A_normal,liptint,3CE,헤이지로즈,176,77,80,35,169,147,#B04D50,2025-11-25 11:50:00
A20251125115000487361,A_normal,liptint,네이밍,ANN안,234,136,143,51,167,141,#EA888F,2025-11-25 11:50:00
A20251125115000747641,A_normal,liptint,네이밍,BREVITY브레버티,195,137,119,48,149,147,#C38977,2025-11-25 11:50:00
A20251125115000555234,A_normal,liptint,네이밍,FURTIVE퍼티브,194,105,123,42,166,135,#C2697B,2025-11-25 11:50:00
A20251125115000636618,A_normal,liptint,네이밍,KNELL넬,206,125,112,46,159,149,#CE7D70,2025-11-25 11:50:00
A20251125115000213583,A_normal,liptint,네이밍,MANDY맨디,166,88,81,36,160,147,#A65851,2025-11-25 11:50:00
A20251125115000717683,A_normal,liptint,네이밍,RIZZ리즈,207,117,121,45,164,142,#CF7579,2025-11-25 11:50:00
A20251125115000253036,A_normal,liptint,네이밍,TENZE텐즈,166,82,93,35,164,139,#A6525D,2025-11-25 11:50:00
A20251125115001420311,A_normal,liptint,네이밍,UPTICK업틱,233,93,91,44,183,159,#E95D5B,2025-11-25 11:50:01
A20251125115001239225,A_normal,liptint,노노어,001캐시미어로즈,185,101,109,40,163,139,#B9656D,2025-11-25 11:50:01
A20251125115001300978,A_normal,liptint,노노어,002스웨이드로지브라운,152,98,93,36,150,140,#98625D,2025-11-25 11:50:01
A20251125115001881892,A_normal,liptint,노노어,003쉬폰피치에코,197,95,82,40,169,156,#C55F52,2025-11-25 11:50:01
A20251125115001100907,A_normal,liptint,노노어,005프린지레드우드,169,98,91,38,157,145,#A9625B,2025-11-25 11:50:01
A20251125115001994604,A_normal,liptint,노노어,006베일드피오니핑크,214,129,125,48,161,145,#D6817D,2025-11-25 11:50:01
A20251125115001412656,A_normal,liptint,노노어,007슬릿페일피치,210,151,136,51,149,145,#D29788,2025-11-25 11:50:01
A20251125115001232665,A_normal,liptint,노노어,008타프타피치더스트,211,176,156,57,139,143,#D3B09C,2025-11-25 11:50:01
A20251125115001336799,A_normal,liptint,노노어,101코트어스터치,109,75,60,27,141,143,#6D4B3C,2025-11-25 11:50:01
A20251125115001496653,A_normal,liptint,노노어,102실루엣샌드,142,123,109,40,134,139,#8E7B6D,2025-11-25 11:50:01
A20251125115001233470,A_normal,liptint,디어달리아,누디베이지아리아나,222,165,155,55,149,142,#DEA59B,2025-11-25 11:50:01
A20251125115001565064,A_normal,liptint,디어달리아,뉴트럴로즈페이,214,151,153,52,153,137,#D69799,2025-11-25 11:50:01
A20251125115001459716,A_normal,liptint,디어달리아,로지오렌지시에나,232,141,135,52,163,147,#E88D87,2025-11-25 11:50:01
A20251125115001309943,A_normal,liptint,디어달리아,브라이트핑크크리스틴,237,137,155,52,168,136,#ED899B,2025-11-25 11:50:01
A20251125115001325852,A_normal,liptint,디어달리아,소프트핑크에린,232,152,147,54,158,144,#E89893,2025-11-25 11:50:02
A20251125115002189098,A_normal,liptint,디어달리아,체리레드샬롯,226,82,83,42,185,159,#E25253,2025-11-25 11:50:02
A20251125115002184134,A_normal,liptint,디어달리아,쿨핑크키이라,241,153,188,56,165,124,#F199BC,2025-11-25 11:50:02
A20251125115002249634,A_normal,liptint,디어달리아,피치코랄엘라,232,152,147,54,158,144,#E89893,2025-11-25 11:50:02
A20251125115002992437,A_normal,liptint,디어달리아,다이애나,213,192,195,60,136,129,#D5C0C3,2025-11-25 11:50:02
A20251125115002594535,A_normal,liptint,디어달리아,루나,242,210,206,66,139,134,#F2D2CE,2025-11-25 11:50:02
A20251125115002873942,A_normal,liptint,디어달리아,에밀리,244,202,202,65,143,134,#F4CACA,2025-11-25 11:50:02
A20251125115002228174,A_normal,liptint,디어달리아,이사벨라,241,214,215,67,138,131,#F1D6D7,2025-11-25 11:50:02
A20251125115002383843,A_normal,liptint,디어달리아,카일리,233,189,197,61,145,130,#E9BDC5,2025-11-25 11:50:02
A20251125115002123735,A_normal,liptint,디어달리아,클로이,219,173,176,57,146,133,#DBADB0,2025-11-25 11:50:02
A20251125115002675674,A_normal,liptint,디어달리아,펠리시아,214,179,182,58,141,131,#D6B3B6,2025-11-25 11:50:02
A20251125115002290409,A_normal,liptint,디어달리아,헤이즐,244,200,201,64,144,134,#F4C8C9,2025-11-25 11:50:02
A20251125115002146157,A_normal,liptint,롬앤,01더스티핑크,168,81,90,35,165,141,#A8515A,2025-11-25 11:50:02
A20251125115002110350,A_normal,liptint,롬앤,02올댓재즈,171,54,46,31,176,161,#AB362E,2025-11-25 11:50:02
A20251125115002258135,A_normal,liptint,롬앤,03실루엣,149,55,55,28,168,150,#953737,2025-11-25 11:50:03
A20251125115003310671,A_normal,liptint,롬앤,04비포선셋,168,63,74,32,173,145,#A83F4A,2025-11-25 11:50:03
A20251125115003235198,A_normal,liptint,롬앤,05이브닝,154,62,51,30,167,155,#9A3E33,2025-11-25 11:50:03
A20251125115003130715,A_normal,liptint,롬앤,06어썸,224,91,85,43,181,159,#E05B55,2025-11-25 11:50:03
A20251125115003754470,A_normal,liptint,롬앤,07엔비미,208,100,101,42,172,149,#D06465,2025-11-25 11:50:03
A20251125115003137248,A_normal,liptint,롬앤,08어도러블,222,88,84,42,181,159,#DE5854,2025-11-25 11:50:03
A20251125115003326059,A_normal,liptint,롬앤,09쉘누드,231,135,118,51,164,154,#E78776,2025-11-25 11:50:03
A20251125115003159300,A_normal,liptint,롬앤,10핑크샌드,203,106,113,43,168,143,#CB6A71,2025-11-25 11:50:03
A20251125115003922716,A_normal,liptint,롬앤,11선라이트,213,32,70,36,196,156,#D52046,2025-11-25 11:50:03
A20251125115003129735,A_normal,liptint,롬앤,12썸띵,217,49,70,37,193,159,#D93146,2025-11-25 11:50:03
A20251125115003917668,A_normal,liptint,롬앤,13레드카펫,162,27,45,27,182,155,#A21B2D,2025-11-25 11:50:03
A20251125115003200011,A_normal,liptint,롬앤,14스윗피,185,50,75,33,183,147,#B9324B,2025-11-25 11:50:03
A20251125115003439066,A_normal,liptint,롬앤,15미드나잇,124,32,44,21,168,145,#7C202C,2025-11-25 11:50:03
A20251125115003195647,A_normal,liptint,롬앤,16대즐레드,212,52,42,37,190,174,#D4342A,2025-11-25 11:50:03
A20251125115003362645,A_normal,liptint,롬앤,17레드히트,186,37,54,32,187,158,#BA2536,2025-11-25 11:50:03
A20251125115003292856,A_normal,liptint,롬앤,18태닝레드,172,42,47,30,181,159,#AC2A2F,2025-11-25 11:50:03
A20251125115003138925,A_normal,liptint,롬앤,19레드서퍼,196,18,58,32,193,157,#C4123A,2025-11-25 11:50:03
A20251125115003229176,A_normal,liptint,롬앤,20레드다이브,145,23,44,24,178,150,#91172C,2025-11-25 11:50:03
A20251125115003130426,A_normal,liptint,롬앤,21스모크드베이지,189,114,101,42,157,148,#BD7265,2025-11-25 11:50:03
A20251125115003199564,A_normal,liptint,롬앤,22모브빈즈,181,106,118,41,160,135,#B56A76,2025-11-25 11:50:04
A20251125115004278853,A_normal,liptint,맥,디보티드투데인저,159,17,21,26,183,168,#9F1115,2025-11-25 11:50:04
A20251125115004142981,A_normal,liptint,맥,루비뉴,143,9,30,23,180,157,#8F091E,2025-11-25 11:50:04
A20251125115004321032,A_normal,liptint,맥,멀잇오버,154,74,62,32,161,152,#9A4A3E,2025-11-25 11:50:04
A20251125115004470222,A_normal,liptint,맥,스윗시나몬,196,92,83,40,170,154,#C45C53,2025-11-25 11:50:04
A20251125115004104539,A_normal,liptint,맥,스테이큐리어스,150,54,61,28,169,146,#96363D,2025-11-25 11:50:04
A20251125115004426048,A_normal,liptint,맥,진저렐라,195,79,76,38,175,155,#C34F4C,2025-11-25 11:50:04
A20251125115004283183,A_normal,liptint,맥,핫파프리카,251,82,62,45,192,177,#FB523E,2025-11-25 11:50:04
A20251125115004155922,A_normal,liptint,바닐라코,누드로즈,224,176,173,58,146,137,#E0B0AD,2025-11-25 11:50:04
A20251125115004199113,A_normal,liptint,바닐라코,누드베이지,231,187,178,60,143,139,#E7BBB2,2025-11-25 11:50:04
A20251125115004951576,A_normal,liptint,바닐라코,발레리나,244,191,185,62,147,139,#F4BFB9,2025-11-25 11:50:04
A20251125115004120810,A_normal,liptint,바닐라코,살몬누드,225,193,180,61,138,139,#E1C1B4,2025-11-25 11:50:04
A20251125115004118080,A_normal,liptint,바닐라코,코랄슈,235,177,167,59,149,142,#EBB1A7,2025-11-25 11:50:04
A20251125115004288838,A_normal,liptint,바닐라코,핑크슈,231,180,183,59,147,134,#E7B4B7,2025-11-25 11:50:04
A20251125115004122082,A_normal,liptint,에스쁘아,디즈니13호비트라일락,191,13,59,31,193,155,#BF0D3B,2025-11-25 11:50:04
A20251125115004300962,A_normal,liptint,에스쁘아,디즈니14호스웨이코랄,222,69,75,40,188,161,#DE454B,2025-11-25 11:50:04
A20251125115004128217,A_normal,liptint,에스쁘아,메리베리에디션2호베리코어,254,6,33,41,208,187,#FE0621,2025-11-25 11:50:04
A20251125115004115590,A_normal,liptint,에스쁘아,메리베리에디션18호누디베리,180,91,80,38,164,152,#B45B50,2025-11-25 11:50:05
A20251125115005526364,A_normal,liptint,에스쁘아,메리베리에디션19호메리베리,150,48,67,27,172,141,#963043,2025-11-25 11:50:05
A20251125115005275662,A_normal,liptint,에스쁘아,1호포그모브,204,76,99,39,181,143,#CC4C63,2025-11-25 11:50:05
A20251125115005333181,A_normal,liptint,에스쁘아,2호베리코어,254,6,33,41,208,187,#FE0621,2025-11-25 11:50:05
A20251125115005332655,A_normal,liptint,에스쁘아,2호카인다핑크,226,115,136,47,174,138,#E27388,2025-11-25 11:50:05
A20251125115005209337,A_normal,liptint,에스쁘아,3호크랜베리,199,3,43,32,195,166,#C7032B,2025-11-25 11:50:05
A20251125115005226141,A_normal,liptint,에스쁘아,3호푸시안,243,47,112,42,202,142,#F32F70,2025-11-25 11:50:05
A20251125115005208843,A_normal,liptint,에스쁘아,4호레디셋고,229,28,56,38,200,169,#E51C38,2025-11-25 11:50:05
A20251125115005248810,A_normal,liptint,에스쁘아,4호헤이베스티,253,90,150,47,194,131,#FD5A96,2025-11-25 11:50:05
A20251125115005167620,A_normal,liptint,에스쁘아,5호로지퍼지,209,110,113,44,168,145,#D16E71,2025-11-25 11:50:05
A20251125115005231764,A_normal,liptint,에스쁘아,5호블루베리,196,83,121,39,177,130,#C45379,2025-11-25 11:50:05
A20251125115005264001,A_normal,liptint,에스쁘아,6호뉴로즈,243,123,144,50,176,139,#F37B90,2025-11-25 11:50:05
A20251125115005171255,A_normal,liptint,에스쁘아,6호코랄커드,249,83,96,45,192,158,#F95360,2025-11-25 11:50:05
A20251125115005333485,A_normal,liptint,에스쁘아,7호애쉬메이플,205,95,88,41,172,154,#CD5F58,2025-11-25 11:50:05
A20251125115005332466,A_normal,liptint,에스쁘아,7호탠지버터,240,119,85,49,174,169,#F07755,2025-11-25 11:50:05
A20251125115005238958,A_normal,liptint,에스쁘아,8호애쉬코코아,136,66,59,28,158,147,#88423B,2025-11-25 11:50:05
A20251125115005225290,A_normal,liptint,에스쁘아,9호퍼시몬,216,29,34,36,196,177,#D81D22,2025-11-25 11:50:05
A20251125115005414433,A_normal,liptint,에스쁘아,10호피치라이즈,210,100,105,43,173,147,#D26469,2025-11-25 11:50:05
A20251125115005273374,A_normal,liptint,에스쁘아,11호그레이피,190,31,73,32,190,147,#BE1F49,2025-11-25 11:50:05
A20251125115005164686,A_normal,liptint,에스쁘아,15호피치듀,233,119,116,48,173,151,#E97774,2025-11-25 11:50:06
A20251125115006299889,A_normal,liptint,에스쁘아,16호피치바이브,234,70,86,42,192,158,#EA4656,2025-11-25 11:50:06
A20251125115006114630,A_normal,liptint,에크멀,01피더리핑크,248,236,237,72,132,129,#F8ECED,2025-11-25 11:50:06
A20251125115006317599,A_normal,liptint,에크멀,02플러피코랄,250,240,238,73,131,130,#FAF0EE,2025-11-25 11:50:06
A20251125115006162854,A_normal,liptint,에크멀,03멜로우베이지,243,239,234,72,129,131,#F3EFEA,2025-11-25 11:50:06
A20251125115006221568,A_normal,liptint,에크멀,04미스티모즈,67,54,56,18,134,129,#433638,2025-11-25 11:50:06
A20251125115006201526,A_normal,liptint,에크멀,05멜란지브라운,62,53,50,17,132,131,#3E3532,2025-11-25 11:50:06
A20251125115006298752,A_normal,liptint,웨이크메이크,재입고13볼드누드,161,150,149,48,132,130,#A19695,2025-11-25 11:50:06
A20251125115006332605,A_normal,liptint,웨이크메이크,재입고14와일드토프,151,141,141,45,132,129,#978D8D,2025-11-25 11:50:06
A20251125115006299746,A_normal,liptint,웨이크메이크,01러브피버,234,224,224,68,132,129,#EAE0E0,2025-11-25 11:50:06
A20251125115006283064,A_normal,liptint,웨이크메이크,01피치샤워,234,212,210,66,136,132,#EAD4D2,2025-11-25 11:50:06
A20251125115006151257,A_normal,liptint,웨이크메이크,02밀크애프리콧,238,226,225,69,132,130,#EEE2E1,2025-11-25 11:50:06
A20251125115006469110,A_normal,liptint,웨이크메이크,02스윗챗,239,212,212,66,138,132,#EFD4D4,2025-11-25 11:50:06
A20251125115006124187,A_normal,liptint,웨이크메이크,03샤이유스,236,221,221,68,133,130,#ECDDDD,2025-11-25 11:50:06
A20251125115006216133,A_normal,liptint,웨이크메이크,03애플피즈,229,199,199,63,139,132,#E5C7C7,2025-11-25 11:50:06
A20251125115006170765,A_normal,liptint,웨이크메이크,04아몬드누드,229,208,203,65,135,133,#E5D0CB,2025-11-25 11:50:06
A20251125115006139216,A_normal,liptint,웨이크메이크,04피치베베,237,221,220,68,134,131,#EDDDDC,2025-11-25 11:50:06
A20251125115006263600,A_normal,liptint,웨이크메이크,05로지냅,229,201,201,63,138,132,#E5C9C9,2025-11-25 11:50:06
A20251125115006861047,A_normal,liptint,웨이크메이크,05블러쉬드핑크,236,220,223,68,134,129,#ECDCDF,2025-11-25 11:50:06
A20251125115006321172,A_normal,liptint,웨이크메이크,06니트,235,220,222,68,134,129,#EBDCDE,2025-11-25 11:50:06
A20251125115006958774,A_normal,liptint,웨이크메이크,06무디핑크,241,212,219,66,139,128,#F1D4DB,2025-11-25 11:50:06
A20251125115006125806,A_normal,liptint,웨이크메이크,07베리플러쉬,243,212,217,67,140,130,#F3D4D9,2025-11-25 11:50:06
A20251125115006876817,A_normal,liptint,웨이크메이크,07허쉬모브,231,219,220,67,132,129,#E7DBDC,2025-11-25 11:50:07
A20251125115007224134,A_normal,liptint,웨이크메이크,08메이플코랄,232,219,218,67,132,130,#E8DBDA,2025-11-25 11:50:07
A20251125115007237504,A_normal,liptint,웨이크메이크,08프레시핑크,240,202,212,64,143,128,#F0CAD4,2025-11-25 11:50:07
A20251125115007581403,A_normal,liptint,웨이크메이크,09모브브리스,232,207,212,65,138,129,#E8CFD4,2025-11-25 11:50:07
A20251125115007326157,A_normal,liptint,웨이크메이크,09힙베리,231,214,217,66,134,129,#E7D6D9,2025-11-25 11:50:07
A20251125115007229518,A_normal,liptint,웨이크메이크,10클리어레드,231,216,216,66,133,130,#E7D8D8,2025-11-25 11:50:07
A20251125115007283911,A_normal,liptint,웨이크메이크,10피그레드,228,197,204,63,140,129,#E4C5CC,2025-11-25 11:50:07
A20251125115007286366,A_normal,liptint,웨이크메이크,11로즈뱅,233,217,216,67,134,131,#E9D9D8,2025-11-25 11:50:07
A20251125115007155957,A_normal,liptint,컬러그램,01웜피치,199,147,134,50,147,143,#C79386,2025-11-25 11:50:07
A20251125115007940667,A_normal,liptint,컬러그램,02쿨핑크,197,151,144,51,145,139,#C59790,2025-11-25 11:50:07
A20251125115007308204,A_normal,liptint,컬러그램,03누디피치,217,154,139,53,151,146,#D99A8B,2025-11-25 11:50:07
A20251125115007168664,A_normal,liptint,컬러그램,05쿨로즈,192,148,151,50,145,133,#C09497,2025-11-25 11:50:07
A20251125115007338441,A_normal,liptint,컬러그램,06누디로즈,193,134,138,47,152,135,#C1868A,2025-11-25 11:50:07
A20251125115007140920,A_normal,liptint,클리오,앨리스07뮤즈로즈,192,75,87,37,176,147,#C04B57,2025-11-25 11:50:07
A20251125115007283060,A_normal,liptint,클리오,앨리스08루시드모브,195,81,123,39,177,128,#C3517B,2025-11-25 11:50:07
A20251125115007360750,A_normal,liptint,클리오,앨리스09헤일로핑크,240,99,153,47,187,128,#F06399,2025-11-25 11:50:07
A20251125115007311649,A_normal,liptint,클리오,01꿀복숭아,254,219,219,69,141,133,#FEDBDB,2025-11-25 11:50:07
A20251125115007361125,A_normal,liptint,클리오,03꿀앵두,246,47,89,42,202,156,#F62F59,2025-11-25 11:50:07
A20251125115007178839,A_normal,liptint,클리오,04꿀사과,215,64,72,39,188,160,#D74048,2025-11-25 11:50:07
A20251125115007189407,A_normal,liptint,클리오,06꿀무화과,221,103,89,44,174,159,#DD6759,2025-11-25 11:50:07
A20251125115007147272,A_normal,liptint,팁토우,001토슈즈,249,159,160,57,162,142,#F99FA0,2025-11-25 11:50:07
A20251125115007800005,A_normal,liptint,팁토우,002모란,241,128,114,51,171,156,#F18072,2025-11-25 11:50:07
A20251125115007305261,A_normal,liptint,팁토우,003스트로베리,251,110,110,49,183,156,#FB6E6E,2025-11-25 11:50:08
A20251125115008845618,A_normal,liptint,팁토우,004플럼시럽,211,108,118,44,170,142,#D36C76,2025-11-25 11:50:08
A20251125115008147399,A_normal,liptint,팁토우,006로지스텝,242,128,134,51,173,146,#F28086,2025-11-25 11:50:08
A20251125115008150483,A_normal,liptint,팁토우,007플랫헤이즐,247,153,144,55,163,148,#F79990,2025-11-25 11:50:08
A20251125115008136110,A_normal,liptint,팁토우,008피치포인,252,165,166,58,161,142,#FCA5A6,2025-11-25 11:50:08
A20251125115008252290,A_normal,liptint,팁토우,009베리슈즈,240,164,185,57,159,129,#F0A4B9,2025-11-25 11:50:08
A20251125115008761259,A_normal,liptint,팁토우,010모브위스퍼,251,173,183,60,158,135,#FBADB7,2025-11-25 11:50:08
A20251125115008153032,A_normal,liptint,팁토우,011텐더무드,250,175,172,60,156,141,#FAAFAC,2025-11-25 11:50:08
A20251125115008830484,A_normal,liptint,팁토우,NEW012히더잼,229,164,180,56,154,130,#E5A4B4,2025-11-25 11:50:08
A20251125115008311148,A_normal,liptint,팁토우,NEW013보늬밤라떼,235,168,160,57,153,143,#EBA8A0,2025-11-25 11:50:08
A20251125115008288645,A_normal,liptint,팁토우,NEW014로즈우드,212,131,126,48,160,145,#D4837E,2025-11-25 11:50:08
A20251125115008182877,A_normal,liptint,팁토우,NEW015블러디베리,209,108,123,44,170,139,#D16C7B,2025-11-25 11:50:08
A20251125115008178201,A_normal,liptint,하트퍼센트,단품05뉴트럴그레이,140,127,112,41,131,138,#8C7F70,2025-11-25 11:50:08
A20251125115008109960,A_normal,liptint,하트퍼센트,단품06뮤트피치,116,77,69,28,144,140,#744D45,2025-11-25 11:50:08
A20251125115008127331,A_normal,liptint,하트퍼센트,일반립펜슬01피치베이지,219,162,146,54,148,145,#DBA292,2025-11-25 11:50:08
A20251125115008165522,A_normal,liptint,하트퍼센트,일반립펜슬03오트베이지,197,168,151,54,137,141,#C5A897,2025-11-25 11:50:08
A20251125115008423834,A_normal,liptint,하트퍼센트,일반립펜슬04스트로베리밀크,240,179,203,60,153,125,#F0B3CB,2025-11-25 11:50:08
A20251125115008263360,A_normal,liptint,하트퍼센트,일반립펜슬05애프리콧코랄,247,177,169,60,154,143,#F7B1A9,2025-11-25 11:50:08
A20251125115008210800,A_normal,liptint,하트퍼센트,일반립펜슬06로즈베이지,213,160,154,54,148,139,#D5A09A,2025-11-25 11:50:08
A20251125115008224748,A_normal,liptint,하트퍼센트,일반립펜슬07드라이로즈,206,150,144,51,149,140,#CE9690,2025-11-25 11:50:08
A20251125115008140943,A_normal,liptint,하트퍼센트,일반립펜슬08클라우디모브,188,149,157,50,144,130,#BC959D,2025-11-25 11:50:08
A20251125115008264170,A_normal,liptint,하트퍼센트,일반립펜슬09코지브라운,185,153,137,50,138,141,#B99989,2025-11-25 11:50:09
A20251125115009312285,A_normal,liptint,하트퍼센트,일반립펜슬10클린베이지,236,211,189,66,134,142,#ECD3BD,2025-11-25 11:50:09
A20251125115009256013,A_normal,liptint,하트퍼센트,일반립펜슬12카라멜베이지,211,165,146,54,144,145,#D3A592,2025-11-25 11:50:09
A20251125115009171574,A_normal,liptint,하트퍼센트,일반립펜슬13베어립스,205,148,142,51,150,140,#CD948E,2025-11-25 11:50:09
A20251125115009985896,A_normal,liptint,하트퍼센트,일반립펜슬14캄핑크,226,173,185,58,149,130,#E2ADB9,2025-11-25 11:50:09
A20251125115009121175,A_normal,liptint,하트퍼센트,일반립펜슬15모브립스,194,136,139,48,151,136,#C2888B,2025-11-25 11:50:09
A20251125115009977597,A_normal,liptint,하트퍼센트,일반립펜슬16브릭로즈,185,124,120,44,152,140,#B97C78,2025-11-25 11:50:09
A20251125115009254180,A_normal,liptint,하트퍼센트,일반립펜슬17토프베이지,190,168,154,54,135,138,#BEA89A,2025-11-25 11:50:09
A20251125115009234865,A_normal,liptint,하트퍼센트,일반립펜슬18피그로즈,138,83,78,31,151,141,#8A534E,2025-11-25 11:50:09
A20251125115009204226,A_normal,liptint,하트퍼센트,일반립펜슬19더스티핑크,149,102,103,36,148,135,#956667,2025-11-25 11:50:09
A20251125115009242108,A_normal,liptint,하트퍼센트,일반립펜슬21로지립스,239,198,204,63,144,131,#EFC6CC,2025-11-25 11:50:09
A20251125115009241701,A_normal,liptint,하트퍼센트,일반립펜슬22살몬피치,235,190,176,61,143,142,#EBBEB0,2025-11-25 11:50:09
A20251125115009452998,A_normal,liptint,하트퍼센트,일반립펜슬단품02크리미핑크,217,153,163,53,154,133,#D999A3,2025-11-25 11:50:09
A20251125115009106171,A_normal,liptint,하트퍼센트,일반립펜슬단품20살몬베이지,152,117,99,40,140,144,#987563,2025-11-25 11:50:09
A20251125115009851726,A_normal,liptint,하트퍼센트,01누디베이지,159,134,110,44,135,145,#9F866E,2025-11-25 11:50:09
A20251125115009215325,A_normal,liptint,하트퍼센트,02핑크무스,136,90,88,33,147,137,#885A58,2025-11-25 11:50:09
A20251125115009184225,A_normal,liptint,하트퍼센트,03로즈코튼,96,72,70,25,138,133,#604846,2025-11-25 11:50:09
A20251125115009508914,A_normal,liptint,하트퍼센트,04코지핑크,165,114,117,40,149,135,#A57275,2025-11-25 11:50:09
A20251125115009176246,A_normal,liptint,힌스,01데자뷰,138,49,54,26,167,146,#8A3136,2025-11-25 11:50:09
A20251125115009316981,A_normal,liptint,힌스,02뉴실루엣,189,108,91,42,160,152,#BD6C5B,2025-11-25 11:50:10
A20251125115010997755,A_normal,liptint,힌스,03페이드아웃,170,95,96,37,159,142,#AA5F60,2025-11-25 11:50:10
A20251125115010260290,A_normal,liptint,힌스,04모멘터리,198,116,103,44,160,150,#C67467,2025-11-25 11:50:10
A20251125115010232398,A_normal,liptint,힌스,05언리파인드,121,44,55,23,163,140,#792C37,2025-11-25 11:50:10
A20251125115010167221,A_normal,liptint,힌스,베어에센셜,176,96,89,38,161,147,#B06059,2025-11-25 11:50:10
A20251125115010246001,A_normal,liptint,힌스,시그니처미,165,53,52,30,175,156,#A53534,2025-11-25 11:50:10
A20251125115010163822,A_normal,liptint,힌스,어드레스,133,74,54,29,152,151,#854A36,2025-11-25 11:50:10
A20251125115010262463,A_normal,liptint,힌스,얼루어,201,120,142,45,162,130,#C9788E,2025-11-25 11:50:10
A20251125115010243377,A_normal,liptint,힌스,인디케이트,161,86,90,35,160,140,#A1565A,2025-11-25 11:50:10
