product_id,case_type,category,brand,option,r,g,b,L,a,b,hex,timestamp
A20251125134605448542,A_normal,liptint,페리페라,13집에모카,158,95,91,36,154,142,#9E5F5B,2025-11-25 13:46:05
A20251125134605236775,A_normal,liptint,페리페라,14휘뚤로지,179,100,108,39,161,138,#B3646C,2025-11-25 13:46:05
A20251125134605287719,A_normal,liptint,페리페라,15소울풀럼,172,93,111,37,162,133,#AC5D6F,2025-11-25 13:46:05
A20251125134605251609,A_normal,liptint,페리페라,16붐업코랄,177,82,81,36,167,148,#B15251,2025-11-25 13:46:05
A20251125134605316804,A_normal,liptint,페리페라,16하트백만개,169,2,55,27,188,150,#A90237,2025-11-25 13:46:05
A20251125134605333713,A_normal,liptint,페리페라,17핑리패스,166,74,96,33,168,135,#A64A60,2025-11-25 13:46:05
A20251125134605329632,A_normal,liptint,페리페라,24누디라떼온,209,123,106,46,161,152,#D17B6A,2025-11-25 13:46:05
A20251125134605218743,A_normal,liptint,페리페라,25누디빛밤온,182,87,77,37,167,153,#B6574D,2025-11-25 13:46:05
A20251125134605100304,A_normal,liptint,페리페라,26누디플로우,187,94,91,39,166,148,#BB5E5B,2025-11-25 13:46:05
A20251125134605308161,A_normal,liptint,페리페라,27누디과몰입온,193,97,111,40,168,139,#C1616F,2025-11-25 13:46:05
A20251125134605323259,A_normal,liptint,페리페라,39햇살주의보,242,93,87,45,186,163,#F25D57,2025-11-25 13:46:05
A20251125134605243146,A_normal,liptint,하트퍼센트,NEW07바닐라베이지,231,212,204,66,134,134,#E7D4CC,2025-11-25 13:46:05
A20251125134605231542,A_normal,liptint,하트퍼센트,NEW08누디피치,234,206,197,65,137,136,#EACEC5,2025-11-25 13:46:06
A20251125134606310025,A_normal,liptint,하트퍼센트,NEW09소프트그레이,217,205,201,63,132,132,#D9CDC9,2025-11-25 13:46:06
A20251125134606247386,A_normal,liptint,하트퍼센트,01크림베이지,230,205,197,64,136,135,#E6CDC5,2025-11-25 13:46:06
A20251125134606292477,A_normal,liptint,하트퍼센트,02크리미로즈,231,202,193,63,137,136,#E7CAC1,2025-11-25 13:46:06
A20251125134606294381,A_normal,liptint,하트퍼센트,03누디핑크,231,208,208,65,136,131,#E7D0D0,2025-11-25 13:46:06
A20251125134606214420,A_normal,liptint,하트퍼센트,04누디살몬,226,200,189,63,136,137,#E2C8BD,2025-11-25 13:46:06
A20251125134606282219,A_normal,liptint,하트퍼센트,05미스티핑크,218,184,186,59,141,132,#DAB8BA,2025-11-25 13:46:06
A20251125134606209675,A_normal,liptint,하트퍼센트,06피그브라운,227,192,186,61,140,136,#E3C0BA,2025-11-25 13:46:06
A20251125134606933814,A_normal,liptint,홀리카홀리카,01후피,207,67,118,38,187,131,#CF4376,2025-11-25 13:46:06
A20251125134606287274,A_normal,liptint,홀리카홀리카,02걸프,233,96,162,46,187,120,#E960A2,2025-11-25 13:46:06
A20251125134606325936,A_normal,liptint,홀리카홀리카,03스플랫,242,73,101,43,194,152,#F24965,2025-11-25 13:46:06
A20251125134606460393,A_normal,liptint,홀리카홀리카,04퍼들,232,82,40,42,186,183,#E85228,2025-11-25 13:46:07
A20251125134607197041,A_normal,liptint,홀리카홀리카,06고고,229,82,75,42,186,165,#E5524B,2025-11-25 13:46:07
A20251125134607438687,A_normal,liptint,3CE,넥타,131,69,67,28,155,142,#834543,2025-11-25 13:46:07
A20251125134607111682,A_normal,liptint,3CE,뉴트로웨이브,169,107,105,39,153,140,#A96B69,2025-11-25 13:46:07
A20251125134607526156,A_normal,liptint,3CE,니트웜베스트,229,144,149,52,161,140,#E59095,2025-11-25 13:46:07
A20251125134607331408,A_normal,liptint,3CE,드리미겨울쿨추천,191,124,131,45,155,136,#BF7C83,2025-11-25 13:46:07
A20251125134607172559,A_normal,liptint,3CE,라일락글레이즈,185,106,131,41,163,129,#B96A83,2025-11-25 13:46:07
A20251125134607211657,A_normal,liptint,3CE,레드뮤즈,220,64,62,39,189,167,#DC403E,2025-11-25 13:46:07
A20251125134607658639,A_normal,liptint,3CE,레인오어샤인,211,112,121,45,168,142,#D37079,2025-11-25 13:46:07
A20251125134607273185,A_normal,liptint,3CE,로지니스,206,145,150,50,152,135,#CE9196,2025-11-25 13:46:07
A20251125134607277649,A_normal,liptint,3CE,머머링,221,123,111,48,166,152,#DD7B6F,2025-11-25 13:46:07
A20251125134607263656,A_normal,liptint,3CE,모브드리즐,161,108,119,39,151,131,#A16C77,2025-11-25 13:46:07
A20251125134607177085,A_normal,liptint,3CE,미스티데이,211,135,146,49,159,135,#D38792,2025-11-25 13:46:07
A20251125134607880013,A_normal,liptint,3CE,밀키섀도우,187,127,110,45,150,147,#BB7F6E,2025-11-25 13:46:08
A20251125134608227712,A_normal,liptint,3CE,버디웜추천,234,163,159,56,155,141,#EAA39F,2025-11-25 13:46:08
A20251125134608160957,A_normal,liptint,3CE,브리지멜로디,200,129,123,47,156,143,#C8817B,2025-11-25 13:46:08
A20251125134608551865,A_normal,liptint,3CE,세컨드스킨,222,187,183,60,140,135,#DEBBB7,2025-11-25 13:46:08
A20251125134608185124,A_normal,liptint,3CE,센슈얼브리즈,190,101,91,40,164,151,#BE655B,2025-11-25 13:46:08
A20251125134608623492,B_hardcase,liptint,웨이크메이크,11써니코랄,204,130,126,47,157,143,#CC827E,2025-11-25 13:46:08
A20251125134706107299,B_hardcase,liptint,오아드,01슬릭코랄,224,135,126,50,162,148,#E0877E,2025-11-25 13:47:06
A20251125134706884133,B_hardcase,liptint,오아드,02피치피즈,238,140,138,52,166,146,#EE8C8A,2025-11-25 13:47:06
A20251125134706226363,B_hardcase,liptint,오아드,03뉴로,213,121,126,47,165,142,#D5797E,2025-11-25 13:47:06
A20251125134706297272,B_hardcase,liptint,오아드,04틴,215,125,137,48,165,138,#D77D89,2025-11-25 13:47:07
A20251125134707383949,B_hardcase,liptint,오아드,05포그베이,195,146,141,49,147,138,#C3928D,2025-11-25 13:47:07
A20251125134707259111,B_hardcase,liptint,오아드,06로지마롱,180,116,111,42,153,142,#B4746F,2025-11-25 13:47:07
A20251125134707214856,B_hardcase,liptint,오아드,07애플리,208,96,121,42,175,137,#D06079,2025-11-25 13:47:07
A20251125134707253782,B_hardcase,liptint,오아드,08버니잼,226,113,140,47,175,135,#E2718C,2025-11-25 13:47:07
A20251125134707101045,B_hardcase,liptint,오아드,09밋베리,193,102,122,41,167,134,#C1667A,2025-11-25 13:47:07
A20251125134707216973,B_hardcase,liptint,오아드,10뮤모브,153,102,119,37,151,127,#996677,2025-11-25 13:47:07
A20251125134707810817,B_hardcase,liptint,웨이크메이크,11써니코랄,204,130,126,47,157,143,#CC827E,2025-11-25 13:47:07
A20251125134726193302,A_normal,liptint,3CE,넥타,131,69,67,28,155,142,#834543,2025-11-25 13:47:26
A20251125134726178318,A_normal,liptint,3CE,니트웜베스트,229,144,149,52,161,140,#E59095,2025-11-25 13:47:26
A20251125134726151374,A_normal,liptint,3CE,드리미겨울쿨추천,191,124,131,45,155,136,#BF7C83,2025-11-25 13:47:26
A20251125134726278897,A_normal,liptint,3CE,라일락글레이즈,185,106,131,41,163,129,#B96A83,2025-11-25 13:47:26
A20251125134726122442,A_normal,liptint,3CE,레드뮤즈,220,64,62,39,189,167,#DC403E,2025-11-25 13:47:26
A20251125134726294005,A_normal,liptint,3CE,레인오어샤인,211,112,121,45,168,142,#D37079,2025-11-25 13:47:26
A20251125134726287858,A_normal,liptint,3CE,머머링,221,123,111,48,166,152,#DD7B6F,2025-11-25 13:47:26
A20251125134726247203,A_normal,liptint,3CE,밀키섀도우,187,127,110,45,150,147,#BB7F6E,2025-11-25 13:47:26
A20251125134726857154,A_normal,liptint,3CE,버디웜추천,234,163,159,56,155,141,#EAA39F,2025-11-25 13:47:26
A20251125134726162719,A_normal,liptint,3CE,세컨드스킨,222,187,183,60,140,135,#DEBBB7,2025-11-25 13:47:26
A20251125134726417444,A_normal,liptint,3CE,센슈얼브리즈,190,101,91,40,164,151,#BE655B,2025-11-25 13:47:26
A20251125134726207719,A_normal,liptint,3CE,소프티스트,216,136,130,49,159,145,#D88882,2025-11-25 13:47:26
A20251125134726193007,A_normal,liptint,3CE,스모크핑크,211,91,87,41,176,155,#D35B57,2025-11-25 13:47:27
A20251125134727866047,A_normal,liptint,3CE,스피크투미,181,70,59,34,173,159,#B5463B,2025-11-25 13:47:27
A20251125134727225604,A_normal,liptint,3CE,오트봄웜베이스립추천,234,174,164,58,150,142,#EAAEA4,2025-11-25 13:47:27
A20251125134727323899,A_normal,liptint,3CE,오팔샤워,210,148,149,51,152,137,#D29495,2025-11-25 13:47:27
A20251125134727160426,A_normal,liptint,3CE,워미시무브,205,118,84,45,161,162,#CD7654,2025-11-25 13:47:27
A20251125134727209311,A_normal,liptint,3CE,웨이백,193,114,98,43,159,151,#C17262,2025-11-25 13:47:27
A20251125134727335524,A_normal,liptint,3CE,유어사이드여름쿨추천,244,131,156,52,174,135,#F4839C,2025-11-25 13:47:27
A20251125134727173124,A_normal,liptint,3CE,이터널웜,185,109,87,41,157,154,#B96D57,2025-11-25 13:47:27
A20251125134727197851,A_normal,liptint,3CE,칠무브,153,71,69,31,163,146,#994745,2025-11-25 13:47:27
A20251125134727136920,A_normal,liptint,3CE,코지위스퍼쿨베스트,229,133,149,51,167,136,#E58595,2025-11-25 13:47:27
A20251125134727316277,A_normal,liptint,3CE,콜디스트,128,55,75,26,162,132,#80374B,2025-11-25 13:47:27
A20251125134727184043,A_normal,liptint,3CE,텍스트미겨울쿨추천,210,129,147,48,162,132,#D28193,2025-11-25 13:47:27
A20251125134727107812,A_normal,liptint,3CE,토프베이지가을웜추천,198,141,130,49,149,143,#C68D82,2025-11-25 13:47:27
A20251125134727106437,A_normal,liptint,3CE,패시네이티드,241,194,207,63,147,128,#F1C2CF,2025-11-25 13:47:27
A20251125134727131706,A_normal,liptint,3CE,포커스온미,221,106,90,45,173,159,#DD6A5A,2025-11-25 13:47:27
A20251125134727390526,A_normal,liptint,3CE,퓨어블렌딩여름쿨베이스립추천,241,170,179,58,156,134,#F1AAB3,2025-11-25 13:47:27
A20251125134727682646,A_normal,liptint,3CE,허쉬레드뉴트럴베스트,230,118,130,48,173,143,#E67682,2025-11-25 13:47:27
A20251125134727240812,A_normal,liptint,3CE,헤이지로즈,176,77,80,35,169,147,#B04D50,2025-11-25 13:47:27
A20251125134727843754,A_normal,liptint,네이밍,ANN안,234,136,143,51,167,141,#EA888F,2025-11-25 13:47:27
A20251125134727685965,A_normal,liptint,네이밍,BREVITY브레버티,195,137,119,48,149,147,#C38977,2025-11-25 13:47:27
A20251125134727199942,A_normal,liptint,네이밍,FURTIVE퍼티브,194,105,123,42,166,135,#C2697B,2025-11-25 13:47:27
A20251125134727118952,A_normal,liptint,네이밍,KNELL넬,206,125,112,46,159,149,#CE7D70,2025-11-25 13:47:27
A20251125134727981214,A_normal,liptint,네이밍,MANDY맨디,166,88,81,36,160,147,#A65851,2025-11-25 13:47:27
A20251125134727127315,A_normal,liptint,네이밍,RIZZ리즈,207,117,121,45,164,142,#CF7579,2025-11-25 13:47:27
A20251125134727183215,A_normal,liptint,네이밍,TENZE텐즈,166,82,93,35,164,139,#A6525D,2025-11-25 13:47:28
A20251125134728216842,A_normal,liptint,네이밍,UPTICK업틱,233,93,91,44,183,159,#E95D5B,2025-11-25 13:47:28
A20251125134728126641,A_normal,liptint,노노어,001캐시미어로즈,185,101,109,40,163,139,#B9656D,2025-11-25 13:47:28
A20251125134728214675,A_normal,liptint,노노어,002스웨이드로지브라운,152,98,93,36,150,140,#98625D,2025-11-25 13:47:28
A20251125134728174484,A_normal,liptint,노노어,003쉬폰피치에코,197,95,82,40,169,156,#C55F52,2025-11-25 13:47:28
A20251125134728270919,A_normal,liptint,노노어,005프린지레드우드,169,98,91,38,157,145,#A9625B,2025-11-25 13:47:28
A20251125134728371182,A_normal,liptint,노노어,006베일드피오니핑크,214,129,125,48,161,145,#D6817D,2025-11-25 13:47:28
A20251125134728113997,A_normal,liptint,노노어,007슬릿페일피치,210,151,136,51,149,145,#D29788,2025-11-25 13:47:28
A20251125134728274902,A_normal,liptint,노노어,008타프타피치더스트,211,176,156,57,139,143,#D3B09C,2025-11-25 13:47:28
A20251125134728144052,A_normal,liptint,노노어,101코트어스터치,109,75,60,27,141,143,#6D4B3C,2025-11-25 13:47:28
A20251125134728224125,A_normal,liptint,노노어,102실루엣샌드,142,123,109,40,134,139,#8E7B6D,2025-11-25 13:47:28
A20251125134728840916,A_normal,liptint,디어달리아,누디베이지아리아나,222,165,155,55,149,142,#DEA59B,2025-11-25 13:47:28
A20251125134728214150,A_normal,liptint,디어달리아,뉴트럴로즈페이,214,151,153,52,153,137,#D69799,2025-11-25 13:47:28
A20251125134728987952,A_normal,liptint,디어달리아,로지오렌지시에나,232,141,135,52,163,147,#E88D87,2025-11-25 13:47:28
A20251125134728206404,A_normal,liptint,디어달리아,브라이트핑크크리스틴,237,137,155,52,168,136,#ED899B,2025-11-25 13:47:28
A20251125134728711482,A_normal,liptint,디어달리아,소프트핑크에린,232,152,147,54,158,144,#E89893,2025-11-25 13:47:28
A20251125134728726285,A_normal,liptint,디어달리아,체리레드샬롯,226,82,83,42,185,159,#E25253,2025-11-25 13:47:28
A20251125134728165290,A_normal,liptint,디어달리아,쿨핑크키이라,241,153,188,56,165,124,#F199BC,2025-11-25 13:47:28
A20251125134728296992,A_normal,liptint,디어달리아,피치코랄엘라,232,152,147,54,158,144,#E89893,2025-11-25 13:47:28
A20251125134728955301,A_normal,liptint,디어달리아,다이애나,213,192,195,60,136,129,#D5C0C3,2025-11-25 13:47:28
A20251125134728224455,A_normal,liptint,디어달리아,루나,242,210,206,66,139,134,#F2D2CE,2025-11-25 13:47:29
A20251125134729274633,A_normal,liptint,디어달리아,에밀리,244,202,202,65,143,134,#F4CACA,2025-11-25 13:47:29
A20251125134729145072,A_normal,liptint,디어달리아,이사벨라,241,214,215,67,138,131,#F1D6D7,2025-11-25 13:47:29
A20251125134729253719,A_normal,liptint,디어달리아,카일리,233,189,197,61,145,130,#E9BDC5,2025-11-25 13:47:29
A20251125134729127519,A_normal,liptint,디어달리아,클로이,219,173,176,57,146,133,#DBADB0,2025-11-25 13:47:29
A20251125134729336842,A_normal,liptint,디어달리아,펠리시아,214,179,182,58,141,131,#D6B3B6,2025-11-25 13:47:29
A20251125134729111899,A_normal,liptint,디어달리아,헤이즐,244,200,201,64,144,134,#F4C8C9,2025-11-25 13:47:29
A20251125134729308918,A_normal,liptint,롬앤,01더스티핑크,168,81,90,35,165,141,#A8515A,2025-11-25 13:47:29
A20251125134729273245,A_normal,liptint,롬앤,02올댓재즈,171,54,46,31,176,161,#AB362E,2025-11-25 13:47:29
A20251125134729292275,A_normal,liptint,롬앤,03실루엣,149,55,55,28,168,150,#953737,2025-11-25 13:47:29
A20251125134729172181,A_normal,liptint,롬앤,04비포선셋,168,63,74,32,173,145,#A83F4A,2025-11-25 13:47:29
A20251125134729888841,A_normal,liptint,롬앤,05이브닝,154,62,51,30,167,155,#9A3E33,2025-11-25 13:47:29
A20251125134729134058,A_normal,liptint,롬앤,06어썸,224,91,85,43,181,159,#E05B55,2025-11-25 13:47:29
A20251125134729159916,A_normal,liptint,롬앤,07엔비미,208,100,101,42,172,149,#D06465,2025-11-25 13:47:29
A20251125134729824682,A_normal,liptint,롬앤,08어도러블,222,88,84,42,181,159,#DE5854,2025-11-25 13:47:29
A20251125134729190971,A_normal,liptint,롬앤,09쉘누드,231,135,118,51,164,154,#E78776,2025-11-25 13:47:29
A20251125134729252826,A_normal,liptint,롬앤,10핑크샌드,203,106,113,43,168,143,#CB6A71,2025-11-25 13:47:29
A20251125134729314112,A_normal,liptint,롬앤,11선라이트,213,32,70,36,196,156,#D52046,2025-11-25 13:47:29
A20251125134729296627,A_normal,liptint,롬앤,12썸띵,217,49,70,37,193,159,#D93146,2025-11-25 13:47:29
A20251125134729303644,A_normal,liptint,롬앤,13레드카펫,162,27,45,27,182,155,#A21B2D,2025-11-25 13:47:29
A20251125134729108441,A_normal,liptint,롬앤,14스윗피,185,50,75,33,183,147,#B9324B,2025-11-25 13:47:29
A20251125134729167577,A_normal,liptint,롬앤,15미드나잇,124,32,44,21,168,145,#7C202C,2025-11-25 13:47:29
A20251125134729135360,A_normal,liptint,롬앤,16대즐레드,212,52,42,37,190,174,#D4342A,2025-11-25 13:47:29
A20251125134729212646,A_normal,liptint,롬앤,17레드히트,186,37,54,32,187,158,#BA2536,2025-11-25 13:47:29
A20251125134730422961,A_normal,liptint,롬앤,18태닝레드,172,42,47,30,181,159,#AC2A2F,2025-11-25 13:47:30
A20251125134730175794,A_normal,liptint,롬앤,19레드서퍼,196,18,58,32,193,157,#C4123A,2025-11-25 13:47:30
A20251125134730301525,A_normal,liptint,롬앤,20레드다이브,145,23,44,24,178,150,#91172C,2025-11-25 13:47:30
A20251125134730323220,A_normal,liptint,롬앤,21스모크드베이지,189,114,101,42,157,148,#BD7265,2025-11-25 13:47:30
A20251125134730715182,A_normal,liptint,롬앤,22모브빈즈,181,106,118,41,160,135,#B56A76,2025-11-25 13:47:30
A20251125134730171666,A_normal,liptint,맥,디보티드투데인저,159,17,21,26,183,168,#9F1115,2025-11-25 13:47:30
A20251125134730148234,A_normal,liptint,맥,루비뉴,143,9,30,23,180,157,#8F091E,2025-11-25 13:47:30
A20251125134730316786,A_normal,liptint,맥,멀잇오버,154,74,62,32,161,152,#9A4A3E,2025-11-25 13:47:30
A20251125134730320691,A_normal,liptint,맥,스윗시나몬,196,92,83,40,170,154,#C45C53,2025-11-25 13:47:30
A20251125134730305019,A_normal,liptint,맥,스테이큐리어스,150,54,61,28,169,146,#96363D,2025-11-25 13:47:30
A20251125134730350065,A_normal,liptint,맥,진저렐라,195,79,76,38,175,155,#C34F4C,2025-11-25 13:47:30
A20251125134730193516,A_normal,liptint,맥,핫파프리카,251,82,62,45,192,177,#FB523E,2025-11-25 13:47:30
A20251125134730138784,A_normal,liptint,바닐라코,누드로즈,224,176,173,58,146,137,#E0B0AD,2025-11-25 13:47:30
A20251125134730123945,A_normal,liptint,바닐라코,누드베이지,231,187,178,60,143,139,#E7BBB2,2025-11-25 13:47:30
A20251125134730325198,A_normal,liptint,바닐라코,발레리나,244,191,185,62,147,139,#F4BFB9,2025-11-25 13:47:30
A20251125134730339306,A_normal,liptint,바닐라코,살몬누드,225,193,180,61,138,139,#E1C1B4,2025-11-25 13:47:31
A20251125134731322268,A_normal,liptint,바닐라코,코랄슈,235,177,167,59,149,142,#EBB1A7,2025-11-25 13:47:31
A20251125134731627478,A_normal,liptint,바닐라코,핑크슈,231,180,183,59,147,134,#E7B4B7,2025-11-25 13:47:31
A20251125134731234473,A_normal,liptint,에스쁘아,디즈니13호비트라일락,191,13,59,31,193,155,#BF0D3B,2025-11-25 13:47:31
A20251125134731312251,A_normal,liptint,에스쁘아,디즈니14호스웨이코랄,222,69,75,40,188,161,#DE454B,2025-11-25 13:47:31
A20251125134731269857,A_normal,liptint,에스쁘아,메리베리에디션2호베리코어,254,6,33,41,208,187,#FE0621,2025-11-25 13:47:31
A20251125134731133604,A_normal,liptint,에스쁘아,메리베리에디션18호누디베리,180,91,80,38,164,152,#B45B50,2025-11-25 13:47:31
A20251125134731328382,A_normal,liptint,에스쁘아,메리베리에디션19호메리베리,150,48,67,27,172,141,#963043,2025-11-25 13:47:31
A20251125134731146710,A_normal,liptint,에스쁘아,1호포그모브,204,76,99,39,181,143,#CC4C63,2025-11-25 13:47:31
A20251125134731339694,A_normal,liptint,에스쁘아,2호베리코어,254,6,33,41,208,187,#FE0621,2025-11-25 13:47:31
A20251125134731819957,A_normal,liptint,에스쁘아,2호카인다핑크,226,115,136,47,174,138,#E27388,2025-11-25 13:47:31
A20251125134731208432,A_normal,liptint,에스쁘아,3호크랜베리,199,3,43,32,195,166,#C7032B,2025-11-25 13:47:31
A20251125134731183916,A_normal,liptint,에스쁘아,3호푸시안,243,47,112,42,202,142,#F32F70,2025-11-25 13:47:31
A20251125134731326938,A_normal,liptint,에스쁘아,4호레디셋고,229,28,56,38,200,169,#E51C38,2025-11-25 13:47:31
A20251125134731303473,A_normal,liptint,에스쁘아,4호헤이베스티,253,90,150,47,194,131,#FD5A96,2025-11-25 13:47:31
A20251125134731104596,A_normal,liptint,에스쁘아,5호로지퍼지,209,110,113,44,168,145,#D16E71,2025-11-25 13:47:31
A20251125134731190690,A_normal,liptint,에스쁘아,5호블루베리,196,83,121,39,177,130,#C45379,2025-11-25 13:47:31
A20251125134731102082,A_normal,liptint,에스쁘아,6호뉴로즈,243,123,144,50,176,139,#F37B90,2025-11-25 13:47:31
A20251125134731131829,A_normal,liptint,에스쁘아,6호코랄커드,249,83,96,45,192,158,#F95360,2025-11-25 13:47:32
A20251125134732159851,A_normal,liptint,에스쁘아,7호애쉬메이플,205,95,88,41,172,154,#CD5F58,2025-11-25 13:47:32
A20251125134732269984,A_normal,liptint,에스쁘아,7호탠지버터,240,119,85,49,174,169,#F07755,2025-11-25 13:47:32
A20251125134732162240,A_normal,liptint,에스쁘아,8호애쉬코코아,136,66,59,28,158,147,#88423B,2025-11-25 13:47:32
A20251125134732383714,A_normal,liptint,에스쁘아,9호퍼시몬,216,29,34,36,196,177,#D81D22,2025-11-25 13:47:32
A20251125134732336771,A_normal,liptint,에스쁘아,10호피치라이즈,210,100,105,43,173,147,#D26469,2025-11-25 13:47:32
A20251125134732817577,A_normal,liptint,에스쁘아,11호그레이피,190,31,73,32,190,147,#BE1F49,2025-11-25 13:47:32
A20251125134732187874,A_normal,liptint,에스쁘아,15호피치듀,233,119,116,48,173,151,#E97774,2025-11-25 13:47:32
A20251125134732605398,A_normal,liptint,에스쁘아,16호피치바이브,234,70,86,42,192,158,#EA4656,2025-11-25 13:47:32
A20251125134732537569,A_normal,liptint,에크멀,01피더리핑크,248,236,237,72,132,129,#F8ECED,2025-11-25 13:47:32
A20251125134732432916,A_normal,liptint,에크멀,02플러피코랄,250,240,238,73,131,130,#FAF0EE,2025-11-25 13:47:32
A20251125134732327654,A_normal,liptint,에크멀,03멜로우베이지,243,239,234,72,129,131,#F3EFEA,2025-11-25 13:47:32
A20251125134732235266,A_normal,liptint,에크멀,04미스티모즈,67,54,56,18,134,129,#433638,2025-11-25 13:47:32
A20251125134732208144,A_normal,liptint,에크멀,05멜란지브라운,62,53,50,17,132,131,#3E3532,2025-11-25 13:47:32
A20251125134732256328,A_normal,liptint,웨이크메이크,재입고13볼드누드,161,150,149,48,132,130,#A19695,2025-11-25 13:47:32
A20251125134732218571,A_normal,liptint,웨이크메이크,재입고14와일드토프,151,141,141,45,132,129,#978D8D,2025-11-25 13:47:32
A20251125134732245044,A_normal,liptint,웨이크메이크,01러브피버,234,224,224,68,132,129,#EAE0E0,2025-11-25 13:47:32
A20251125134732188706,A_normal,liptint,웨이크메이크,01피치샤워,234,212,210,66,136,132,#EAD4D2,2025-11-25 13:47:32
A20251125134732419911,A_normal,liptint,웨이크메이크,02밀크애프리콧,238,226,225,69,132,130,#EEE2E1,2025-11-25 13:47:32
A20251125134732264342,A_normal,liptint,웨이크메이크,02스윗챗,239,212,212,66,138,132,#EFD4D4,2025-11-25 13:47:32
A20251125134732262733,A_normal,liptint,웨이크메이크,03샤이유스,236,221,221,68,133,130,#ECDDDD,2025-11-25 13:47:32
A20251125134732186869,A_normal,liptint,웨이크메이크,03애플피즈,229,199,199,63,139,132,#E5C7C7,2025-11-25 13:47:33
A20251125134733106907,A_normal,liptint,웨이크메이크,04아몬드누드,229,208,203,65,135,133,#E5D0CB,2025-11-25 13:47:33
A20251125134733878604,A_normal,liptint,웨이크메이크,04피치베베,237,221,220,68,134,131,#EDDDDC,2025-11-25 13:47:33
A20251125134733320935,A_normal,liptint,웨이크메이크,05로지냅,229,201,201,63,138,132,#E5C9C9,2025-11-25 13:47:33
A20251125134733215125,A_normal,liptint,웨이크메이크,05블러쉬드핑크,236,220,223,68,134,129,#ECDCDF,2025-11-25 13:47:33
A20251125134733546712,A_normal,liptint,웨이크메이크,06니트,235,220,222,68,134,129,#EBDCDE,2025-11-25 13:47:33
A20251125134733283343,A_normal,liptint,웨이크메이크,06무디핑크,241,212,219,66,139,128,#F1D4DB,2025-11-25 13:47:33
A20251125134733219578,A_normal,liptint,웨이크메이크,07베리플러쉬,243,212,217,67,140,130,#F3D4D9,2025-11-25 13:47:33
A20251125134733145291,A_normal,liptint,웨이크메이크,07허쉬모브,231,219,220,67,132,129,#E7DBDC,2025-11-25 13:47:33
A20251125134733107529,A_normal,liptint,웨이크메이크,08메이플코랄,232,219,218,67,132,130,#E8DBDA,2025-11-25 13:47:33
A20251125134733119879,A_normal,liptint,웨이크메이크,08프레시핑크,240,202,212,64,143,128,#F0CAD4,2025-11-25 13:47:33
A20251125134733284515,A_normal,liptint,웨이크메이크,09모브브리스,232,207,212,65,138,129,#E8CFD4,2025-11-25 13:47:33
A20251125134733237969,A_normal,liptint,웨이크메이크,09힙베리,231,214,217,66,134,129,#E7D6D9,2025-11-25 13:47:33
A20251125134733175540,A_normal,liptint,웨이크메이크,10클리어레드,231,216,216,66,133,130,#E7D8D8,2025-11-25 13:47:33
A20251125134733113198,A_normal,liptint,웨이크메이크,10피그레드,228,197,204,63,140,129,#E4C5CC,2025-11-25 13:47:33
A20251125134733322093,A_normal,liptint,웨이크메이크,11로즈뱅,233,217,216,67,134,131,#E9D9D8,2025-11-25 13:47:33
A20251125134733175953,A_normal,liptint,컬러그램,01웜피치,199,147,134,50,147,143,#C79386,2025-11-25 13:47:33
A20251125134733122371,A_normal,liptint,컬러그램,02쿨핑크,197,151,144,51,145,139,#C59790,2025-11-25 13:47:33
A20251125134733247343,A_normal,liptint,컬러그램,03누디피치,217,154,139,53,151,146,#D99A8B,2025-11-25 13:47:33
A20251125134733199774,A_normal,liptint,컬러그램,05쿨로즈,192,148,151,50,145,133,#C09497,2025-11-25 13:47:33
A20251125134733663714,A_normal,liptint,컬러그램,06누디로즈,193,134,138,47,152,135,#C1868A,2025-11-25 13:47:33
A20251125134733617900,A_normal,liptint,클리오,앨리스07뮤즈로즈,192,75,87,37,176,147,#C04B57,2025-11-25 13:47:33
A20251125134733548528,A_normal,liptint,클리오,앨리스08루시드모브,195,81,123,39,177,128,#C3517B,2025-11-25 13:47:33
A20251125134733195865,A_normal,liptint,클리오,앨리스09헤일로핑크,240,99,153,47,187,128,#F06399,2025-11-25 13:47:33
A20251125134733200710,A_normal,liptint,클리오,01꿀복숭아,254,219,219,69,141,133,#FEDBDB,2025-11-25 13:47:33
A20251125134733528117,A_normal,liptint,클리오,03꿀앵두,246,47,89,42,202,156,#F62F59,2025-11-25 13:47:33
A20251125134733540766,A_normal,liptint,클리오,04꿀사과,215,64,72,39,188,160,#D74048,2025-11-25 13:47:33
A20251125134733108552,A_normal,liptint,클리오,06꿀무화과,221,103,89,44,174,159,#DD6759,2025-11-25 13:47:33
A20251125134733964501,A_normal,liptint,팁토우,001토슈즈,249,159,160,57,162,142,#F99FA0,2025-11-25 13:47:33
A20251125134733216641,A_normal,liptint,팁토우,002모란,241,128,114,51,171,156,#F18072,2025-11-25 13:47:34
A20251125134734249414,A_normal,liptint,팁토우,003스트로베리,251,110,110,49,183,156,#FB6E6E,2025-11-25 13:47:34
A20251125134734264560,A_normal,liptint,팁토우,004플럼시럽,211,108,118,44,170,142,#D36C76,2025-11-25 13:47:34
A20251125134734280501,A_normal,liptint,팁토우,006로지스텝,242,128,134,51,173,146,#F28086,2025-11-25 13:47:34
A20251125134734270887,A_normal,liptint,팁토우,007플랫헤이즐,247,153,144,55,163,148,#F79990,2025-11-25 13:47:34
